Time,ID,Lat,Lon,Alt,"#WIFI Networks",SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
2017-12-03 08:42:23,SM-G950F,32.10384156949376,35.21012188392672,697.416045967316,7,Ariel_University,1c:b9:c4:16:06:bc,48,-76,Ariel_University,24:79:2a:2b:bd:88,11,-83,Ariel_University,24:79:2a:2c:5c:18,11,-84,Ariel_University,24:79:2a:2b:07:b8,11,-85,HelpDesk,60:e3:27:7b:e0:98,4,-89,Ariel_University,24:79:2a:2b:07:bc,36,-90,Ariel_University,1c:b9:c4:15:fd:4c,36,-91
2017-12-03 08:46:56,Lenovo PB2-690Y,32.1038112,35.21023834,694,7,Ariel_University,1c:b9:c4:16:06:b8,11,-71,Ariel_University,24:79:2a:2c:5c:18,11,-78,Ariel_University,24:79:2a:2b:bd:88,11,-83,DIRECT-8A-HP DeskJet 3630 series,3c:52:82:ef:a4:8b,6,-85,Ariel_University,1c:b9:c4:15:ed:38,6,-87,Ariel_University,1c:b9:c4:15:1c:b8,1,-89,Ariel_University,24:79:2a:2b:07:b8,11,-91
2017-12-03 09:06:11,Lenovo PB2-690Y,32.10374478,35.21009987,707,4,Ariel_University,1c:b9:c4:16:06:bc,48,-75,Ariel_University,24:79:2a:2b:bd:88,11,-83,Ariel_University,24:79:2a:2b:07:b8,11,-85,Ariel_University,24:79:2a:2c:5c:18,11,-85
2017-12-03 09:06:35,Lenovo PB2-690Y,32.10381301,35.21016707,708,7,Ariel_University,1c:b9:c4:16:06:b8,11,-63,Ariel_University,24:79:2a:2c:5c:18,11,-65, ,1c:b9:c4:96:06:b7,48,-74,Ariel_University,24:79:2a:2c:5c:1c,36,-76,Ariel_University,24:79:2a:2b:07:b8,11,-80,Ariel_University,24:79:2a:2b:02:78,6,-80,Ariel_University,24:79:2a:2c:5b:dc,36,-86
